project_id,year,revenue_vnd,opex_vnd,depreciation_vnd,taxable_income_vnd,tax_loss_opening_vnd,tax_loss_closing_vnd,tax_vnd,working_capital_vnd,delta_working_capital_vnd,capex_vnd,capex_net_vnd,vat_paid_vnd,construction_capex_vnd,idc_vnd,major_maintenance_vnd,terminal_value_vnd,terminal_release_vnd,terminal_branch,cfads_vnd,sources_vnd,uses_vnd,sources_uses_balance_vnd
VG-002,9,4457322617.25292,659058401.8137745,2025141098.4848483,1773123116.9542973,0.0,0.0,354624623.3908595,366355283.60982907,1804526.2489364147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ZERO_RESIDUAL_NO_SALE,3441835065.79935,0.0,0.0,0.0
VG-002,10,4479386364.208322,672239569.85005,2025141098.4848483,1782005695.8734233,0.0,0.0,356401139.1746847,368168742.2636977,1813458.6538686156,0.0,0.0,0.0,0.0,0.0,151885582.38636363,0.0,0.0,ZERO_RESIDUAL_NO_SALE,3297046614.143355,0.0,0.0,0.0
VG-002,11,4501559326.711153,685684361.247051,2025141098.4848483,1790733866.9792535,0.0,0.0,358146773.3958507,369991177.537903,1822435.274205327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ZERO_RESIDUAL_NO_SALE,3455905756.794046,0.0,0.0,0.0
VG-002,12,4523842045.378373,699398048.471992,2025141098.4848483,1799302898.4215329,0.0,0.0,359860579.6843066,371822633.8667156,1831456.3288125992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ZERO_RESIDUAL_NO_SALE,3462751960.893262,0.0,0.0,0.0
VG-002,13,4546235063.502996,713386009.4414319,2025141098.4848483,1807707955.5767162,0.0,0.0,361541591.1153433,373663155.9043559,1840522.0376402736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ZERO_RESIDUAL_NO_SALE,3469466940.9085813,0.0,0.0,0.0
VG-002,14,4568738927.067336,727653729.6302606,2025141098.4848483,1815944098.9522274,0.0,0.0,363188819.7904455,375512788.5260824,1849632.621726513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ZERO_RESIDUAL_NO_SALE,3476046745.024904,0.0,0.0,0.0
VG-002,15,4591354184.756321,742206804.2228657,2025141098.4848483,1824006282.048607,0.0,0.0,364801256.40972143,0.0,-375512788.5260824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375512788.5260824,ZERO_RESIDUAL_NO_SALE,3859858912.6498165,0.0,0.0,0.0
VG-003,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24401552083.333332,22276552083.333332,2125000000.0000014,23375000000.0,1026552083.3333335,0.0,0.0,0.0,ZERO_RESIDUAL_NO_SALE,0.0,24401552083.333332,24401552083.333332,0.0
VG-003,1,3073041840.0,412500000.0,1485103472.222222,1175438367.777778,0.0,0.0,235087673.55555558,252578781.369863,252578781.369863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ZERO_RESIDUAL_NO_SALE,2172875385.0745816,0.0,0.0,0.0
VG-003,2,3088253397.1080003,420750000.0,1485103472.222222,1182399924.8857782,0.0,0.0,236479984.97715566,253829046.33764386,1250264.9677808583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ZERO_RESIDUAL_NO_SALE,2429773147.1630635,0.0,0.0,0.0
VG-003,3,3103540251.423685,429165000.0,1485103472.222222,1189271779.201463,0.0,0.0,237854355.8402926,255085500.1170152,1256453.779371351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ZERO_RESIDUAL_NO_SALE,2435264441.8040214,0.0,0.0,0.0
VG-003,4,3118902775.6682324,437748300.00000006,1485103472.222222,1196051003.4460104,0.0,0.0,239210200.68920207,256348173.34259441,1262673.2255792022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ZERO_RESIDUAL_NO_SALE,2440681601.7534513,0.0,0.0,0.0
VG-003,5,3134341344.4077897,446503266.0,1485103472.222222,1202734606.1855676,0.0,0.0,240546921.23711354,257617096.80064026,1268923.4580458403,0.0,0.0,0.0,0.0,0.0,111382760.41666666,0.0,0.0,ZERO_RESIDUAL_NO_SALE,2334639473.295964,0.0,0.0,0.0
VG-003,6,3149856334.0626082,455433331.32,1485103472.222222,1209319530.520386,0.0,0.0,241863906.10407722,258892301.42980343,1275204.6291631758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ZERO_RESIDUAL_NO_SALE,2451283892.0093675,0.0,0.0,0.0
VG-003,7,3165448122.9162188,464541997.94640005,1485103472.222222,1215802652.7475965,0.0,0.0,243160530.5495193,260173818.32188097,1281516.8920775354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ZERO_RESIDUAL_NO_SALE,2456464077.528222,0.0,0.0,0.0
VG-003,8,3181117091.1246533,473832837.90532804,1485103472.222222,1222180780.997103,0.0,0.0,244436156.1994206,261461678.72257423,1287860.4006932676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ZERO_RESIDUAL_NO_SALE,2461560236.619211,0.0,0.0,0.0
VG-003,9,3196863620.725721,483309494.6634346,1485103472.222222,1228450653.8400643,0.0,0.0,245690130.76801288,262755914.03225103,1294235.3096767962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ZERO_RESIDUAL_NO_SALE,2466569759.9845967,0.0,0.0,0.0
VG-003,10,3212688095.648312,492975684.5567033,1485103472.222222,1234608938.869387,0.0,0.0,246921787.77387738,264056555.80671057,1300641.7744595408,0.0,0.0,0.0,0.0,0.0,111382760.41666666,0.0,0.0,ZERO_RESIDUAL_NO_SALE,2360107221.126606,0.0,0.0,0.0
VG-003,11,3228590901.7217717,502835198.2478374,1485103472.222222,1240652231.251712,0.0,0.0,248130446.25034243,265363635.75795385,1307079.9512432814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ZERO_RESIDUAL_NO_SALE,2476318177.2723484,0.0,0.0,0.0
VG-003,12,3244572426.685294,512891902.2127941,1485103472.222222,1246577052.2502778,0.0,0.0,249315410.45005557,266677185.75495568,1313549.9970018268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ZERO_RESIDUAL_NO_SALE,2481051564.0254426,0.0,0.0,0.0
VG-003,13,3260633060.1973863,523149740.25705004,1485103472.222222,1252379847.7181141,0.0,0.0,250475969.54362285,267997237.82444268,1320052.0694870055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ZERO_RESIDUAL_NO_SALE,2485687298.327226,0.0,0.0,0.0
VG-003,14,3276773193.845364,533612735.06219107,1485103472.222222,1258056986.560951,0.0,0.0,251611397.3121902,269323824.15167373,1326586.3272310495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ZERO_RESIDUAL_NO_SALE,2490222475.143752,0.0,0.0,0.0
VG-003,15,3292993221.1548996,544284989.7634349,1485103472.222222,1263604759.1692426,0.0,0.0,252720951.83384854,0.0,-269323824.15167373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269323824.15167373,ZERO_RESIDUAL_NO_SALE,2765311103.70929,0.0,0.0,0.0
VG-004,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32165682291.666668,29364545928.030304,2801136363.636365,30812500000.0,1353182291.6666667,0.0,0.0,0.0,ZERO_RESIDUAL_NO_SALE,0.0,32165682291.666668,32165682291.666668,0.0
VG-004,1,4196253600.0,543750000.0,1957636395.2020202,1694867204.7979798,0.0,0.0,338973440.959596,344897556.1643836,344897556.1643836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ZERO_RESIDUAL_NO_SALE,2968632602.8760204,0.0,0.0,0.0
VG-004,2,4217025055.32,554625000.0,1957636395.2020202,1704763660.11798,0.0,0.0,340952732.02359605,346604799.0673973,1707242.9030137062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ZERO_RESIDUAL_NO_SALE,3319740080.39339,0.0,0.0,0.0
VG-004,3,4237899329.3438344,565717500.0,1957636395.2020202,1714545434.1418142,0.0,0.0,342909086.8283629,348320492.8227809,1715693.7553836107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ZERO_RESIDUAL_NO_SALE,3327557048.760088,0.0,0.0,0.0
VG-004,4,4258876931.0240865,577031850.0000001,1957636395.2020202,1724208685.8220663,0.0,0.0,344841737.1644133,350044679.2622537,1724186.4394727945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ZERO_RESIDUAL_NO_SALE,3335279157.4202003,0.0,0.0,0.0
VG-004,5,4279958371.8326554,588572487.0,1957636395.2020202,1733749489.6306353,0.0,0.0,346749897.9261271,351777400.4246018,1732721.1623480916,0.0,0.0,0.0,0.0,0.0,146822729.64015153,0.0,0.0,ZERO_RESIDUAL_NO_SALE,3196080536.1040287,0.0,0.0,0.0
VG-004,6,4301144165.773228,600343936.74,1957636395.2020202,1743163833.8312078,0.0,0.0,348632766.76624155,353518698.5567037,1741298.1321018934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ZERO_RESIDUAL_NO_SALE,3350426164.1348844,0.0,0.0,0.0
VG-004,7,4322434829.393805,612350815.4748,1957636395.2020202,1752447618.7169843,0.0,0.0,350489523.7433969,355268616.1145593,1749917.557855606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ZERO_RESIDUAL_NO_SALE,3357844572.617752,0.0,0.0,0.0
VG-004,8,4343830881.799304,624597831.784296,1957636395.2020202,1761596654.8129878,0.0,0.0,352319330.9625976,357027195.7643264,1758579.6497671008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ZERO_RESIDUAL_NO_SALE,3365155139.402643,0.0,0.0,0.0
VG-004,9,4365332844.66421,637089788.419982,1957636395.2020202,1770606661.0422082,0.0,0.0,354121332.2084417,358794480.3833598,1767284.6190333962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ZERO_RESIDUAL_NO_SALE,3372354439.4167533,0.0,0.0,0.0
VG-004,10,4386941242.245297,649831584.1883817,1957636395.2020202,1779473262.8548956,0.0,0.0,355894652.5709791,360570513.0612573,1776032.677897513,0.0,0.0,0.0,0.0,0.0,146822729.64015153,0.0,0.0,ZERO_RESIDUAL_NO_SALE,3232616243.1678877,0.0,0.0,0.0
VG-004,11,4408656601.394412,662828215.8721493,1957636395.2020202,1788191990.3202424,0.0,0.0,357638398.0640485,362355337.1009106,1784824.0396533012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ZERO_RESIDUAL_NO_SALE,3386405163.4185605,0.0,0.0,0.0
VG-004,12,4430479451.571314,676084780.1895922,1957636395.2020202,1796758276.1797013,0.0,0.0,359351655.2359403,364148996.01956004,1793658.918649435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ZERO_RESIDUAL_NO_SALE,3393249357.227132,0.0,0.0,0.0
VG-004,13,4452410324.856593,689606475.7933841,1957636395.2020202,1805167453.861189,0.0,0.0,361033490.7722378,365951533.54985696,1802537.5302969217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ZERO_RESIDUAL_NO_SALE,3399967820.7606745,0.0,0.0,0.0
VG-004,14,4474449755.964633,703398605.3092519,1957636395.2020202,1813414755.453361,0.0,0.0,362682951.09067225,367762993.64092875,1811460.0910717845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ZERO_RESIDUAL_NO_SALE,3406556739.473637,0.0,0.0,0.0
VG-004,15,4496598282.256659,717466577.4154369,1957636395.2020202,1821495309.6392016,0.0,0.0,364299061.92784035,0.0,-367762993.64092875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,367762993.64092875,ZERO_RESIDUAL_NO_SALE,3782595636.5543103,0.0,0.0,0.0
VG-005,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26619875000.0,24301693181.81818,2318181818.181821,25500000000.0,1119875000.0,0.0,0.0,0.0,ZERO_RESIDUAL_NO_SALE,0.0,26619875000.0,26619875000.0,0.0
VG-005,1,3969928320.000001,450000000.0,1620112878.7878788,1899815441.2121222,0.0,0.0,379963088.2424245,326295478.35616446,326295478.35616446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ZERO_RESIDUAL_NO_SALE,2813669753.401412,0.0,0.0,0.0
VG-005,2,3989579465.1840005,459000000.0,1620112878.7878788,1910466586.3961217,0.0,0.0,382093317.2792244,327910640.97402745,1615162.6178629994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ZERO_RESIDUAL_NO_SALE,3146870985.286913,0.0,0.0,0.0
VG-005,3,4009327883.536662,468180000.0,1620112878.7878788,1921035004.7487833,0.0,0.0,384207000.9497567,329533798.646849,1623157.6728215218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ZERO_RESIDUAL_NO_SALE,3155317724.914084,0.0,0.0,0.0
VG-005,4,4029174056.5601687,477543600.00000006,1620112878.7878788,1931517577.77229,0.0,0.0,386303515.554458,331164990.95015085,1631192.3033018708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ZERO_RESIDUAL_NO_SALE,3163695748.702409,0.0,0.0,0.0
VG-005,5,4049118468.140141,487094472.0,1620112878.7878788,1941911117.3522623,0.0,0.0,388382223.4704525,332804257.655354,1639266.7052031755,0.0,0.0,0.0,0.0,0.0,121508465.9090909,0.0,0.0,ZERO_RESIDUAL_NO_SALE,3050494040.0553946,0.0,0.0,0.0
VG-005,6,4069161604.557435,496836361.44,1620112878.7878788,1952212364.3295562,0.0,0.0,390442472.86591125,334451638.7307481,1647381.075394094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ZERO_RESIDUAL_NO_SALE,3180235389.17613,0.0,0.0,0.0
VG-005,7,4089303954.4999943,506773088.66880006,1620112878.7878788,1962417987.0433156,0.0,0.0,392483597.40866315,336107174.3424653,1655535.6117171645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ZERO_RESIDUAL_NO_SALE,3188391732.810814,0.0,0.0,0.0
VG-005,8,4109546009.074769,516908550.44217604,1620112878.7878788,1972524579.8447144,0.0,0.0,394504915.9689429,337770904.85546046,1663730.5129951835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ZERO_RESIDUAL_NO_SALE,3196468812.1506553,0.0,0.0,0.0
VG-005,9,4129888261.8196893,527246721.4510196,1620112878.7878788,1982528661.5807908,0.0,0.0,396505732.3161582,339442870.834495,1671965.979034543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ZERO_RESIDUAL_NO_SALE,3204463842.073477,0.0,0.0,0.0
VG-005,10,4150331208.715696,537791655.8800399,1620112878.7878788,1992426674.0477774,0.0,0.0,398485334.80955553,341123113.04512566,1680242.2106306553,0.0,0.0,0.0,0.0,0.0,121508465.9090909,0.0,0.0,ZERO_RESIDUAL_NO_SALE,3090865509.9063787,0.0,0.0,0.0
VG-005,11,4170875348.198839,548547488.9976408,1620112878.7878788,2002214980.4133198,0.0,0.0,400442996.082664,342811672.4546991,1688559.4095734358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ZERO_RESIDUAL_NO_SALE,3220196303.708961,0.0,0.0,0.0
VG-005,12,4191521181.1724234,559518438.7775936,1620112878.7878788,2011889863.606951,0.0,0.0,402377972.72139025,344508590.23334986,1696917.7786507607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ZERO_RESIDUAL_NO_SALE,3227927851.8947887,0.0,0.0,0.0
VG-005,13,4212269211.0192266,570708807.5531455,1620112878.7878788,2021447524.6782024,0.0,0.0,404289504.9356405,346213907.75500494,1705317.5216550827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ZERO_RESIDUAL_NO_SALE,3235565581.0087857,0.0,0.0,0.0
VG-005,14,4233119943.6137724,582122983.7042085,1620112878.7878788,2030884081.1216853,0.0,0.0,406176816.2243371,347927666.59839225,1713758.8433873057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ZERO_RESIDUAL_NO_SALE,3243106384.84184,0.0,0.0,0.0
VG-005,15,4254073887.3346605,593765443.3782926,1620112878.7878788,2040195565.1684892,0.0,0.0,408039113.03369784,0.0,-347927666.59839225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,347927666.59839225,ZERO_RESIDUAL_NO_SALE,3600196997.521063,0.0,0.0,0.0
VG-006,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26619875000.0,24301693181.81818,2318181818.181821,25500000000.0,1119875000.0,0.0,0.0,0.0,ZERO_RESIDUAL_NO_SALE,0.0,26619875000.0,26619875000.0,0.0
VG-006,1,3716528640.0000005,450000000.0,1620112878.7878788,1646415761.2121217,0.0,0.0,329283152.24242437,305468107.3972603,305468107.3972603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ZERO_RESIDUAL_NO_SALE,2631777380.360316,0.0,0.0,0.0
VG-006,2,3734925456.768,459000000.0,1620112878.7878788,1655812577.9801214,0.0,0.0,331162515.5960243,306980174.5288767,1512067.1316164136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ZERO_RESIDUAL_NO_SALE,2943250874.0403595,0.0,0.0,0.0
VG-006,3,3753413337.779002,468180000.0,1620112878.7878788,1665120458.9911234,0.0,0.0,333024091.7982247,308499726.3927947,1519551.8639180064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ZERO_RESIDUAL_NO_SALE,2950689694.11686,0.0,0.0,0.0
VG-006,4,3771992733.8010087,477543600.00000006,1620112878.7878788,1674336255.01313,0.0,0.0,334867251.002626,310026800.03843904,1527073.6456443071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ZERO_RESIDUAL_NO_SALE,2958054809.1527386,0.0,0.0,0.0
VG-006,5,3790664097.833323,487094472.0,1620112878.7878788,1683456747.0454443,0.0,0.0,336691349.40908885,311561432.6986293,1534632.6601902843,0.0,0.0,0.0,0.0,0.0,121508465.9090909,0.0,0.0,ZERO_RESIDUAL_NO_SALE,2843835177.8549533,0.0,0.0,0.0
VG-006,6,3809427885.117598,496836361.44,1620112878.7878788,1692478644.8897192,0.0,0.0,338495728.9779439,313103661.7904875,1542229.0918582082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ZERO_RESIDUAL_NO_SALE,2972553565.6077957,0.0,0.0,0.0
VG-006,7,3828284553.1489305,506773088.66880006,1620112878.7878788,1701398585.692252,0.0,0.0,340279717.1384504,314653524.9163504,1549863.1258628964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ZERO_RESIDUAL_NO_SALE,2979681884.2158175,0.0,0.0,0.0
VG-006,8,3847234561.6870174,516908550.44217604,1620112878.7878788,1710213132.4569628,0.0,0.0,342042626.4913926,316211059.86468637,1557534.9483359456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ZERO_RESIDUAL_NO_SALE,2986725849.805113,0.0,0.0,0.0
VG-006,9,3866278372.767368,527246721.4510196,1620112878.7878788,1718918772.5284693,0.0,0.0,343783754.5056939,317776304.6110166,1565244.7463302016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ZERO_RESIDUAL_NO_SALE,2993682652.064324,0.0,0.0,0.0
VG-006,10,3885416450.712566,537791655.8800399,1620112878.7878788,1727511916.0446475,0.0,0.0,345502383.20892954,319349297.31884104,1572992.7078244686,0.0,0.0,0.0,0.0,0.0,121508465.9090909,0.0,0.0,ZERO_RESIDUAL_NO_SALE,2879040953.0066814,0.0,0.0,0.0
VG-006,11,3904649262.1435933,548547488.9976408,1620112878.7878788,1735988894.3580735,0.0,0.0,347197778.8716147,320930076.3405693,1580779.0217282772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ZERO_RESIDUAL_NO_SALE,3007323215.2526093,0.0,0.0,0.0
VG-006,12,3923977275.991204,559518438.7775936,1620112878.7878788,1744345958.4257314,0.0,0.0,348869191.68514633,322518680.21845514,1588603.8778858185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ZERO_RESIDUAL_NO_SALE,3014001041.650578,0.0,0.0,0.0
VG-006,13,3943400963.50736,570708807.5531455,1620112878.7878788,1752579277.1663358,0.0,0.0,350515855.4332672,324115147.68553644,1596467.4670813084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ZERO_RESIDUAL_NO_SALE,3020579833.0538664,0.0,0.0,0.0
VG-006,14,3962920798.2767224,582122983.7042085,1620112878.7878788,1760684935.7846353,0.0,0.0,352136987.1569271,325719517.6665799,1604369.981043458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ZERO_RESIDUAL_NO_SALE,3027056457.4345436,0.0,0.0,0.0
VG-006,15,3982537256.228193,593765443.3782926,1620112878.7878788,1768658934.0620215,0.0,0.0,353731786.81240433,0.0,-325719517.6665799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325719517.6665799,ZERO_RESIDUAL_NO_SALE,3360759543.704076,0.0,0.0,0.0
VG-007,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28838197916.666668,26326834280.30303,2511363636.3636394,27625000000.0,1213197916.6666665,0.0,0.0,0.0,ZERO_RESIDUAL_NO_SALE,0.0,28838197916.666668,28838197916.666668,0.0
VG-007,1,4117744800.0,487500000.0,1755122285.3535352,1875122514.6464648,0.0,0.0,375024502.929293,338444778.08219177,338444778.08219177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ZERO_RESIDUAL_NO_SALE,2916775518.988515,0.0,0.0,0.0
VG-007,2,4138127636.76,497250000.0,1755122285.3535352,1885755351.406465,0.0,0.0,377151070.28129303,340120079.73369867,1675301.6515069008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ZERO_RESIDUAL_NO_SALE,3262051264.8272004,0.0,0.0,0.0
VG-007,3,4158611368.5619626,507195000.0,1755122285.3535352,1896294083.2084274,0.0,0.0,379258816.6416855,341803674.1283805,1683594.3946818113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ZERO_RESIDUAL_NO_SALE,3270473957.525595,0.0,0.0,0.0
VG-007,4,4179196494.8363442,517338900.00000006,1755122285.3535352,1906735309.482809,0.0,0.0,381347061.89656186,343495602.31531596,1691928.1869354844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ZERO_RESIDUAL_NO_SALE,3278818604.7528467,0.0,0.0,0.0
VG-007,5,4199883517.485784,527685678.0,1755122285.3535352,1917075554.1322489,0.0,0.0,383415110.8264498,345195905.5467768,1700303.2314608097,0.0,0.0,0.0,0.0,0.0,131634171.40151514,0.0,0.0,ZERO_RESIDUAL_NO_SALE,3155448254.0263586,0.0,0.0,0.0
VG-007,6,4220672940.897339,538239391.5600001,1755122285.3535352,1927311263.9838037,0.0,0.0,385462252.7967608,346904625.27923334,1708719.732456565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ZERO_RESIDUAL_NO_SALE,3295262576.808121,0.0,0.0,0.0
VG-007,7,4241565271.9547806,549004179.3912001,1755122285.3535352,1937438807.2100453,0.0,0.0,387487761.4420091,348621803.1743655,1717177.895132184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ZERO_RESIDUAL_NO_SALE,3303356153.2264395,0.0,0.0,0.0
VG-007,8,4262561020.0509562,559984262.979024,1755122285.3535352,1947454471.7183971,0.0,0.0,389490894.3436794,350347481.1000786,1725677.9257130623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ZERO_RESIDUAL_NO_SALE,3311360184.80254,0.0,0.0,0.0
VG-007,9,4283660697.100209,571183948.2386045,1755122285.3535352,1957354463.5080695,0.0,0.0,391470892.7016139,352081701.131524,1734220.0314454436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ZERO_RESIDUAL_NO_SALE,3319271636.1285453,0.0,0.0,0.0
VG-007,10,4304864817.550855,582607627.2033767,1755122285.3535352,1967134904.9939427,0.0,0.0,393426980.9987886,353824505.55212504,1742804.4206010103,0.0,0.0,0.0,0.0,0.0,131634171.40151514,0.0,0.0,ZERO_RESIDUAL_NO_SALE,3195453233.526573,0.0,0.0,0.0
VG-007,11,4326173898.397731,594259779.7474442,1755122285.3535352,1976791833.2967515,0.0,0.0,395358366.65935034,355575936.854608,1751431.3024829626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ZERO_RESIDUAL_NO_SALE,3334804320.688453,0.0,0.0,0.0
VG-007,12,4347588459.194799,606144975.342393,1755122285.3535352,1986321198.4988713,0.0,0.0,397264239.69977427,357336037.7420383,1760100.8874303102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ZERO_RESIDUAL_NO_SALE,3342419143.265202,0.0,0.0,0.0
VG-007,13,4369109022.067814,618267874.8492409,1755122285.3535352,1995718861.865038,0.0,0.0,399143772.3730076,359104851.1288614,1768813.3868231177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ZERO_RESIDUAL_NO_SALE,3349928561.458742,0.0,0.0,0.0
VG-007,14,4390736111.727051,630633232.3462259,1755122285.3535352,2004980594.0272899,0.0,0.0,400996118.805458,360882420.14194936,1777569.0130879283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ZERO_RESIDUAL_NO_SALE,3357329191.562279,0.0,0.0,0.0
VG-007,15,4412470255.480101,643245896.9931502,1755122285.3535352,2014102073.1334152,0.0,0.0,402820414.62668306,0.0,-360882420.14194936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360882420.14194936,ZERO_RESIDUAL_NO_SALE,3727286364.0022163,0.0,0.0,0.0
VG-008,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28838197916.666668,26326834280.30303,2511363636.3636394,27625000000.0,1213197916.6666665,0.0,0.0,0.0,ZERO_RESIDUAL_NO_SALE,0.0,28838197916.666668,28838197916.666668,0.0
VG-008,1,4095351000.0000005,487500000.0,1755122285.3535352,1852728714.6464653,0.0,0.0,370545742.9292931,336604191.780822,336604191.780822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ZERO_RESIDUAL_NO_SALE,2900701065.2898855,0.0,0.0,0.0
VG-008,2,4115622987.4500003,497250000.0,1755122285.3535352,1863250702.096465,0.0,0.0,372650140.41929305,338270382.530137,1666190.7493150234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ZERO_RESIDUAL_NO_SALE,3244056656.281392,0.0,0.0,0.0
VG-008,3,4135995321.237879,507195000.0,1755122285.3535352,1873678035.8843436,0.0,0.0,374735607.17686874,339944820.9236613,1674438.3935242891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ZERO_RESIDUAL_NO_SALE,3252390275.6674857,0.0,0.0,0.0
VG-008,4,4156468498.0780063,517338900.00000006,1755122285.3535352,1884007312.724471,0.0,0.0,376801462.5448942,341627547.7872334,1682726.8635721207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ZERO_RESIDUAL_NO_SALE,3260645408.66954,0.0,0.0,0.0
VG-008,5,4177043017.1434913,527685678.0,1755122285.3535352,1894235053.789956,0.0,0.0,378847010.75799125,343318604.1487801,1691056.3615466952,0.0,0.0,0.0,0.0,0.0,131634171.40151514,0.0,0.0,ZERO_RESIDUAL_NO_SALE,3137185100.6224384,0.0,0.0,0.0
VG-008,6,4197719380.078352,538239391.5600001,1755122285.3535352,1904357703.1648169,0.0,0.0,380871540.6329634,345018031.2393166,1699427.0905364752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ZERO_RESIDUAL_NO_SALE,3276909020.794852,0.0,0.0,0.0
