project_id,year,cfads_vnd,debt_service_vnd,dsra_opening_vnd,dsra_funding_vnd,cash_trap_vnd,distribution_vnd,dsra_release_vnd,dsra_closing_vnd,terminal_value_vnd,terminal_branch,waterfall_status
VG-012,3,2773860444.998532,2133738803.8450243,951624242.3728858,0.0,0.0,640121641.1535075,0.0,951624242.3728858,0.0,ZERO_RESIDUAL_NO_SALE,DISTRIBUTION
VG-012,4,2780651955.2075243,2138963042.4673266,951624242.3728858,0.0,0.0,641688912.7401977,0.0,951624242.3728858,0.0,ZERO_RESIDUAL_NO_SALE,DISTRIBUTION
VG-012,5,2670923429.8911724,2054556484.531671,951624242.3728858,0.0,0.0,616366945.3595014,0.0,951624242.3728858,0.0,ZERO_RESIDUAL_NO_SALE,DISTRIBUTION
VG-012,6,2794009179.340659,2149237830.2620454,951624242.3728858,0.0,0.0,644771349.0786138,0.0,951624242.3728858,0.0,ZERO_RESIDUAL_NO_SALE,DISTRIBUTION
VG-012,7,2800569779.13423,2154284445.4878693,951624242.3728858,0.0,0.0,646285333.6463609,0.0,951624242.3728858,0.0,ZERO_RESIDUAL_NO_SALE,DISTRIBUTION
VG-012,8,2807048200.6257715,2159267846.6352086,951624242.3728858,0.0,0.0,647780353.9905629,0.0,951624242.3728858,0.0,ZERO_RESIDUAL_NO_SALE,DISTRIBUTION
VG-012,9,2813441743.9672666,2164185956.8978972,951624242.3728858,0.0,0.0,649255787.0693693,0.0,951624242.3728858,0.0,ZERO_RESIDUAL_NO_SALE,DISTRIBUTION
VG-012,10,2703302036.9222665,927249263.084405,951624242.3728858,0.0,0.0,1776052773.8378615,0.0,951624242.3728858,0.0,ZERO_RESIDUAL_NO_SALE,DISTRIBUTION
VG-012,11,2825963099.4698873,0.0,951624242.3728858,0.0,0.0,2825963099.4698873,0.0,951624242.3728858,0.0,ZERO_RESIDUAL_NO_SALE,DISTRIBUTION
VG-012,12,2832085210.9412956,0.0,951624242.3728858,0.0,0.0,2832085210.9412956,0.0,951624242.3728858,0.0,ZERO_RESIDUAL_NO_SALE,DISTRIBUTION
VG-012,13,2838111040.3889427,0.0,951624242.3728858,0.0,0.0,2838111040.3889427,0.0,951624242.3728858,0.0,ZERO_RESIDUAL_NO_SALE,DISTRIBUTION
VG-012,14,2844037579.4873013,0.0,951624242.3728858,0.0,0.0,2844037579.4873013,0.0,951624242.3728858,0.0,ZERO_RESIDUAL_NO_SALE,DISTRIBUTION
VG-012,15,3157677830.7897477,0.0,951624242.3728858,0.0,0.0,3157677830.7897477,951624242.3728858,0.0,0.0,ZERO_RESIDUAL_NO_SALE,RELEASE
VG-013,1,2246347904.527605,1727959926.5596962,0.0,863979963.2798481,0.0,518387977.96790886,0.0,863979963.2798481,0.0,ZERO_RESIDUAL_NO_SALE,DISTRIBUTION
VG-013,2,2512143171.1340404,1932417823.9492617,863979963.2798481,0.0,0.0,579725347.1847787,0.0,863979963.2798481,0.0,ZERO_RESIDUAL_NO_SALE,DISTRIBUTION
VG-013,3,2518339292.049904,1937184070.8076184,863979963.2798481,0.0,0.0,581155221.2422855,0.0,863979963.2798481,0.0,ZERO_RESIDUAL_NO_SALE,DISTRIBUTION
VG-013,4,2524469372.4643016,1941899517.280232,863979963.2798481,0.0,0.0,582569855.1840696,0.0,863979963.2798481,0.0,ZERO_RESIDUAL_NO_SALE,DISTRIBUTION
VG-013,5,2424211243.5802946,1864777879.6771495,863979963.2798481,0.0,0.0,559433363.9031451,0.0,863979963.2798481,0.0,ZERO_RESIDUAL_NO_SALE,DISTRIBUTION
VG-013,6,2536522317.40567,1951171013.388977,863979963.2798481,0.0,0.0,585351304.0166931,0.0,863979963.2798481,0.0,ZERO_RESIDUAL_NO_SALE,DISTRIBUTION
VG-013,7,2542440509.027808,1955723468.4829292,863979963.2798481,0.0,0.0,586717040.544879,0.0,863979963.2798481,0.0,ZERO_RESIDUAL_NO_SALE,DISTRIBUTION
VG-013,8,2548283312.27712,1960217932.5208616,863979963.2798481,0.0,0.0,588065379.7562585,0.0,863979963.2798481,0.0,ZERO_RESIDUAL_NO_SALE,DISTRIBUTION
VG-013,9,2554048260.312733,1964652507.9328716,863979963.2798481,0.0,0.0,589395752.3798616,0.0,863979963.2798481,0.0,ZERO_RESIDUAL_NO_SALE,DISTRIBUTION
VG-013,10,2453412924.53909,841239594.245165,863979963.2798481,0.0,0.0,1612173330.2939253,0.0,863979963.2798481,0.0,ZERO_RESIDUAL_NO_SALE,DISTRIBUTION
VG-013,11,2565334451.853036,0.0,863979963.2798481,0.0,0.0,2565334451.853036,0.0,863979963.2798481,0.0,ZERO_RESIDUAL_NO_SALE,DISTRIBUTION
VG-013,12,2570850486.8118677,0.0,863979963.2798481,0.0,0.0,2570850486.8118677,0.0,863979963.2798481,0.0,ZERO_RESIDUAL_NO_SALE,DISTRIBUTION
VG-013,13,2576278247.1878147,0.0,863979963.2798481,0.0,0.0,2576278247.1878147,0.0,863979963.2798481,0.0,ZERO_RESIDUAL_NO_SALE,DISTRIBUTION
VG-013,14,2581614984.4425726,0.0,863979963.2798481,0.0,0.0,2581614984.4425726,0.0,863979963.2798481,0.0,ZERO_RESIDUAL_NO_SALE,DISTRIBUTION
VG-013,15,2866345965.3713512,0.0,863979963.2798481,0.0,0.0,2866345965.3713512,863979963.2798481,0.0,0.0,ZERO_RESIDUAL_NO_SALE,RELEASE
VG-014,1,2643925369.8387995,2033788746.0298457,0.0,1016894373.0149227,0.0,610136623.8089538,0.0,1016894373.0149227,0.0,ZERO_RESIDUAL_NO_SALE,DISTRIBUTION
VG-014,2,2956729055.588594,2274406965.83738,1016894373.0149227,0.0,0.0,682322089.751214,0.0,1016894373.0149227,0.0,ZERO_RESIDUAL_NO_SALE,DISTRIBUTION
VG-014,3,2963937498.0075073,2279951921.544236,1016894373.0149227,0.0,0.0,683985576.4632711,0.0,1016894373.0149227,0.0,ZERO_RESIDUAL_NO_SALE,DISTRIBUTION
VG-014,4,2971066489.716395,2285435761.320304,1016894373.0149227,0.0,0.0,685630728.396091,0.0,1016894373.0149227,0.0,ZERO_RESIDUAL_NO_SALE,DISTRIBUTION
VG-014,5,2851542016.1289377,2193493858.5607214,1016894373.0149227,0.0,0.0,658048157.5682163,0.0,1016894373.0149227,0.0,ZERO_RESIDUAL_NO_SALE,DISTRIBUTION
VG-014,6,2985075277.882173,2296211752.2170563,1016894373.0149227,0.0,0.0,688863525.6651168,0.0,1016894373.0149227,0.0,ZERO_RESIDUAL_NO_SALE,DISTRIBUTION
VG-014,7,2991949503.06838,2301499617.7449074,1016894373.0149227,0.0,0.0,690449885.3234725,0.0,1016894373.0149227,0.0,ZERO_RESIDUAL_NO_SALE,DISTRIBUTION
VG-014,8,2998733132.548597,2306717794.2681513,1016894373.0149227,0.0,0.0,692015338.2804456,0.0,1016894373.0149227,0.0,ZERO_RESIDUAL_NO_SALE,DISTRIBUTION
VG-014,9,3005423225.411667,2311864019.5474358,1016894373.0149227,0.0,0.0,693559205.8642311,0.0,1016894373.0149227,0.0,ZERO_RESIDUAL_NO_SALE,DISTRIBUTION
VG-014,10,2885445457.68437,988667854.7293518,1016894373.0149227,0.0,0.0,1896777602.9550183,0.0,1016894373.0149227,0.0,ZERO_RESIDUAL_NO_SALE,DISTRIBUTION
VG-014,11,3018510714.292142,0.0,1016894373.0149227,0.0,0.0,3018510714.292142,0.0,1016894373.0149227,0.0,ZERO_RESIDUAL_NO_SALE,DISTRIBUTION
VG-014,12,3024901901.1637926,0.0,1016894373.0149227,0.0,0.0,3024901901.1637926,0.0,1016894373.0149227,0.0,ZERO_RESIDUAL_NO_SALE,DISTRIBUTION
VG-014,13,3031187130.415301,0.0,1016894373.0149227,0.0,0.0,3031187130.415301,0.0,1016894373.0149227,0.0,ZERO_RESIDUAL_NO_SALE,DISTRIBUTION
VG-014,14,3037363125.676545,0.0,1016894373.0149227,0.0,0.0,3037363125.676545,0.0,1016894373.0149227,0.0,ZERO_RESIDUAL_NO_SALE,DISTRIBUTION
VG-014,15,3372432852.8702807,0.0,1016894373.0149227,0.0,0.0,3372432852.8702807,1016894373.0149227,0.0,0.0,ZERO_RESIDUAL_NO_SALE,RELEASE
VG-015,1,2552711551.538398,1963624270.4141521,0.0,981812135.2070761,0.0,589087281.1242456,0.0,981812135.2070761,0.0,ZERO_RESIDUAL_NO_SALE,DISTRIBUTION
VG-015,2,2854740330.187691,2195954100.1443777,981812135.2070761,0.0,0.0,658786230.0433135,0.0,981812135.2070761,0.0,ZERO_RESIDUAL_NO_SALE,DISTRIBUTION
VG-015,3,2861741023.0721207,2201339248.517016,981812135.2070761,0.0,0.0,660401774.5551047,0.0,981812135.2070761,0.0,ZERO_RESIDUAL_NO_SALE,DISTRIBUTION
VG-015,4,2868665842.186328,2206666032.451021,981812135.2070761,0.0,0.0,661999809.7353067,0.0,981812135.2070761,0.0,ZERO_RESIDUAL_NO_SALE,DISTRIBUTION
VG-015,5,2754003735.502059,2118464411.9246607,981812135.2070761,0.0,0.0,635539323.5773983,0.0,981812135.2070761,0.0,ZERO_RESIDUAL_NO_SALE,DISTRIBUTION
VG-015,6,2882277457.6152554,2217136505.8578887,981812135.2070761,0.0,0.0,665140951.7573667,0.0,981812135.2070761,0.0,ZERO_RESIDUAL_NO_SALE,DISTRIBUTION
VG-015,7,2888958909.4887137,2222276084.2220874,981812135.2070761,0.0,0.0,666682825.2666264,0.0,981812135.2070761,0.0,ZERO_RESIDUAL_NO_SALE,DISTRIBUTION
VG-015,8,2895553796.3531094,2227349074.1177764,981812135.2070761,0.0,0.0,668204722.235333,0.0,981812135.2070761,0.0,ZERO_RESIDUAL_NO_SALE,DISTRIBUTION
VG-015,9,2902059296.947734,2232353305.3444104,981812135.2070761,0.0,0.0,669705991.6033235,0.0,981812135.2070761,0.0,ZERO_RESIDUAL_NO_SALE,DISTRIBUTION
VG-015,10,2786964062.2822638,955268909.8387539,981812135.2070761,0.0,0.0,1831695152.4435098,0.0,981812135.2070761,0.0,ZERO_RESIDUAL_NO_SALE,DISTRIBUTION
VG-015,11,2914790543.919106,0.0,981812135.2070761,0.0,0.0,2914790543.919106,0.0,981812135.2070761,0.0,ZERO_RESIDUAL_NO_SALE,DISTRIBUTION
VG-015,12,2921010333.593974,0.0,981812135.2070761,0.0,0.0,2921010333.593974,0.0,981812135.2070761,0.0,ZERO_RESIDUAL_NO_SALE,DISTRIBUTION
VG-015,13,2927128820.992382,0.0,981812135.2070761,0.0,0.0,2927128820.992382,0.0,981812135.2070761,0.0,ZERO_RESIDUAL_NO_SALE,DISTRIBUTION
VG-015,14,2933142862.8633547,0.0,981812135.2070761,0.0,0.0,2933142862.8633547,0.0,981812135.2070761,0.0,ZERO_RESIDUAL_NO_SALE,DISTRIBUTION
VG-015,15,3256679749.5899363,0.0,981812135.2070761,0.0,0.0,3256679749.5899363,981812135.2070761,0.0,0.0,ZERO_RESIDUAL_NO_SALE,RELEASE
VG-016,1,2284515328.199806,1757319483.2306201,0.0,878659741.6153101,0.0,527195844.96918607,0.0,878659741.6153101,0.0,ZERO_RESIDUAL_NO_SALE,DISTRIBUTION
VG-016,2,2554990770.8809023,1965377516.0622325,878659741.6153101,0.0,0.0,589613254.8186698,0.0,878659741.6153101,0.0,ZERO_RESIDUAL_NO_SALE,DISTRIBUTION
VG-016,3,2561696082.071762,1970535447.7475092,878659741.6153101,0.0,0.0,591160634.3242528,0.0,878659741.6153101,0.0,ZERO_RESIDUAL_NO_SALE,DISTRIBUTION
VG-016,4,2568342478.553018,1975648060.4253983,878659741.6153101,0.0,0.0,592694418.1276197,0.0,878659741.6153101,0.0,ZERO_RESIDUAL_NO_SALE,DISTRIBUTION
VG-016,5,2473670771.652612,1902823670.5020094,878659741.6153101,0.0,0.0,570847101.1506028,0.0,878659741.6153101,0.0,ZERO_RESIDUAL_NO_SALE,DISTRIBUTION
VG-016,6,2581449944.9910107,1985730726.916162,878659741.6153101,0.0,0.0,595719218.0748487,0.0,878659741.6153101,0.0,ZERO_RESIDUAL_NO_SALE,DISTRIBUTION
VG-016,7,2587906604.2672687,1990697387.897899,878659741.6153101,0.0,0.0,597209216.3693697,0.0,878659741.6153101,0.0,ZERO_RESIDUAL_NO_SALE,DISTRIBUTION
VG-016,8,2594295525.510414,761613967.6963958,878659741.6153101,0.0,0.0,1832681557.8140182,0.0,878659741.6153101,0.0,ZERO_RESIDUAL_NO_SALE,DISTRIBUTION
VG-016,9,-165033188.87945175,0.0,878659741.6153101,0.0,0.0,0.0,0.0,878659741.6153101,0.0,ZERO_RESIDUAL_NO_SALE,DISTRIBUTION
VG-016,10,-549416768.1576091,0.0,878659741.6153101,0.0,0.0,0.0,0.0,878659741.6153101,0.0,ZERO_RESIDUAL_NO_SALE,DISTRIBUTION
VG-016,11,-457122907.498034,0.0,878659741.6153101,0.0,0.0,0.0,0.0,878659741.6153101,0.0,ZERO_RESIDUAL_NO_SALE,DISTRIBUTION
VG-016,12,-466265365.6479947,0.0,878659741.6153101,0.0,0.0,0.0,0.0,878659741.6153101,0.0,ZERO_RESIDUAL_NO_SALE,DISTRIBUTION
VG-016,13,-475590672.96095455,0.0,878659741.6153101,0.0,0.0,0.0,0.0,878659741.6153101,0.0,ZERO_RESIDUAL_NO_SALE,DISTRIBUTION
VG-016,14,-485102486.4201737,0.0,878659741.6153101,0.0,0.0,0.0,0.0,878659741.6153101,0.0,ZERO_RESIDUAL_NO_SALE,DISTRIBUTION
VG-016,15,-494804536.14857715,0.0,878659741.6153101,0.0,0.0,0.0,878659741.6153101,0.0,0.0,ZERO_RESIDUAL_NO_SALE,RELEASE
VG-017,1,2516151224.524699,1935500941.9420762,0.0,967750470.9710382,0.0,580650282.582623,0.0,967750470.9710382,0.0,ZERO_RESIDUAL_NO_SALE,DISTRIBUTION
VG-017,2,2813812732.5689726,2164471332.745363,967750470.9710382,0.0,0.0,649341399.8236094,0.0,967750470.9710382,0.0,ZERO_RESIDUAL_NO_SALE,DISTRIBUTION
VG-017,3,2820610833.845189,2169700641.4193764,967750470.9710382,0.0,0.0,650910192.4258127,0.0,967750470.9710382,0.0,ZERO_RESIDUAL_NO_SALE,DISTRIBUTION
VG-017,4,2827332058.522723,2174870814.2482486,967750470.9710382,0.0,0.0,652461244.2744746,0.0,967750470.9710382,0.0,ZERO_RESIDUAL_NO_SALE,DISTRIBUTION
VG-017,5,2712465349.6093197,2086511807.3917842,967750470.9710382,0.0,0.0,625953542.2175355,0.0,967750470.9710382,0.0,ZERO_RESIDUAL_NO_SALE,DISTRIBUTION
VG-017,6,2840533456.712347,2185025735.9325747,967750470.9710382,0.0,0.0,655507720.7797723,0.0,967750470.9710382,0.0,ZERO_RESIDUAL_NO_SALE,DISTRIBUTION
VG-017,7,2847008275.781336,2190006365.985643,967750470.9710382,0.0,0.0,657001909.7956929,0.0,967750470.9710382,0.0,ZERO_RESIDUAL_NO_SALE,DISTRIBUTION
VG-017,8,2853395507.00888,2194919620.7760615,967750470.9710382,0.0,0.0,658475886.2328186,0.0,967750470.9710382,0.0,ZERO_RESIDUAL_NO_SALE,DISTRIBUTION
VG-017,9,2859692324.0712504,2199763326.208654,967750470.9710382,0.0,0.0,659928997.8625965,0.0,967750470.9710382,0.0,ZERO_RESIDUAL_NO_SALE,DISTRIBUTION
VG-017,10,2744387372.890042,939813954.2472123,967750470.9710382,0.0,0.0,1804573418.6428294,0.0,967750470.9710382,0.0,ZERO_RESIDUAL_NO_SALE,DISTRIBUTION
VG-017,11,2872003099.9143925,0.0,967750470.9710382,0.0,0.0,2872003099.9143925,0.0,967750470.9710382,0.0,ZERO_RESIDUAL_NO_SALE,DISTRIBUTION
VG-017,12,2878011091.7414374,0.0,967750470.9710382,0.0,0.0,2878011091.7414374,0.0,967750470.9710382,0.0,ZERO_RESIDUAL_NO_SALE,DISTRIBUTION
VG-017,13,2883916732.8926754,0.0,967750470.9710382,0.0,0.0,2883916732.8926754,0.0,967750470.9710382,0.0,ZERO_RESIDUAL_NO_SALE,DISTRIBUTION
VG-017,14,2889716874.9275546,0.0,967750470.9710382,0.0,0.0,2889716874.9275546,0.0,967750470.9710382,0.0,ZERO_RESIDUAL_NO_SALE,DISTRIBUTION
VG-017,15,3208552873.9847736,0.0,967750470.9710382,0.0,0.0,3208552873.9847736,967750470.9710382,0.0,0.0,ZERO_RESIDUAL_NO_SALE,RELEASE
VG-018,1,2258686713.1284075,1737451317.7910826,0.0,868725658.8955413,0.0,521235395.33732486,0.0,868725658.8955413,0.0,ZERO_RESIDUAL_NO_SALE,DISTRIBUTION
VG-018,2,2525714034.237246,1942856949.4132662,868725658.8955413,0.0,0.0,582857084.8239799,0.0,868725658.8955413,0.0,ZERO_RESIDUAL_NO_SALE,DISTRIBUTION
VG-018,3,2531383141.6129704,1947217801.2407463,868725658.8955413,0.0,0.0,584165340.3722241,0.0,868725658.8955413,0.0,ZERO_RESIDUAL_NO_SALE,DISTRIBUTION
VG-018,4,2536974389.1702046,1951518760.9001575,868725658.8955413,0.0,0.0,585455628.2700472,0.0,868725658.8955413,0.0,ZERO_RESIDUAL_NO_SALE,DISTRIBUTION
VG-018,5,2426039659.9019675,1866184353.770744,868725658.8955413,0.0,0.0,559855306.1312234,0.0,868725658.8955413,0.0,ZERO_RESIDUAL_NO_SALE,DISTRIBUTION
VG-018,6,2547913234.6900086,1959933257.4538527,868725658.8955413,0.0,0.0,587979977.236156,0.0,868725658.8955413,0.0,ZERO_RESIDUAL_NO_SALE,DISTRIBUTION
VG-018,7,2553255659.557558,1964042815.0442753,868725658.8955413,0.0,0.0,589212844.5132828,0.0,868725658.8955413,0.0,ZERO_RESIDUAL_NO_SALE,DISTRIBUTION
VG-018,8,2558509876.1571946,1968084520.1209188,868725658.8955413,0.0,0.0,590425356.0362759,0.0,868725658.8955413,0.0,ZERO_RESIDUAL_NO_SALE,DISTRIBUTION
VG-018,9,2563673154.792571,1972056272.9173622,868725658.8955413,0.0,0.0,591616881.8752089,0.0,868725658.8955413,0.0,ZERO_RESIDUAL_NO_SALE,DISTRIBUTION
VG-018,10,2452297093.231156,836136724.4305117,868725658.8955413,0.0,0.0,1616160368.8006442,0.0,868725658.8955413,0.0,ZERO_RESIDUAL_NO_SALE,DISTRIBUTION
VG-018,11,2573715681.3075066,0.0,868725658.8955413,0.0,0.0,2573715681.3075066,0.0,868725658.8955413,0.0,ZERO_RESIDUAL_NO_SALE,DISTRIBUTION
VG-018,12,2578589168.0590105,0.0,868725658.8955413,0.0,0.0,2578589168.0590105,0.0,868725658.8955413,0.0,ZERO_RESIDUAL_NO_SALE,DISTRIBUTION
VG-018,13,2583360192.0943904,0.0,868725658.8955413,0.0,0.0,2583360192.0943904,0.0,868725658.8955413,0.0,ZERO_RESIDUAL_NO_SALE,DISTRIBUTION
VG-018,14,2588025714.4936905,0.0,868725658.8955413,0.0,0.0,2588025714.4936905,0.0,868725658.8955413,0.0,ZERO_RESIDUAL_NO_SALE,DISTRIBUTION
VG-018,15,2873952537.119789,0.0,868725658.8955413,0.0,0.0,2873952537.119789,868725658.8955413,0.0,0.0,ZERO_RESIDUAL_NO_SALE,RELEASE
VG-019,1,2214615534.0618515,1703550410.8168087,0.0,851775205.4084044,0.0,511065123.2450428,0.0,851775205.4084044,0.0,ZERO_RESIDUAL_NO_SALE,DISTRIBUTION
VG-019,2,2476620247.9002347,1905092498.384796,851775205.4084044,0.0,0.0,571527749.5154388,0.0,851775205.4084044,0.0,ZERO_RESIDUAL_NO_SALE,DISTRIBUTION
VG-019,3,2482640530.3460913,1909723484.8816085,851775205.4084044,0.0,0.0,572917045.4644828,0.0,851775205.4084044,0.0,ZERO_RESIDUAL_NO_SALE,DISTRIBUTION
VG-019,4,2488593901.8900547,1914303001.4538884,851775205.4084044,0.0,0.0,574290900.4361663,0.0,851775205.4084044,0.0,ZERO_RESIDUAL_NO_SALE,DISTRIBUTION
VG-019,5,2388158189.4267054,1837044761.0974655,851775205.4084044,0.0,0.0,551113428.3292398,0.0,851775205.4084044,0.0,ZERO_RESIDUAL_NO_SALE,DISTRIBUTION
VG-019,6,2500290800.6340218,1923300615.8723245,851775205.4084044,0.0,0.0,576990184.7616973,0.0,851775205.4084044,0.0,ZERO_RESIDUAL_NO_SALE,DISTRIBUTION
VG-019,7,2506029646.2481394,1927715112.4985688,851775205.4084044,0.0,0.0,578314533.7495706,0.0,851775205.4084044,0.0,ZERO_RESIDUAL_NO_SALE,DISTRIBUTION
VG-019,8,2511692215.7266912,1932070935.174378,851775205.4084044,0.0,0.0,579621280.5523133,0.0,851775205.4084044,0.0,ZERO_RESIDUAL_NO_SALE,DISTRIBUTION
VG-019,9,2517276037.83438,1936366182.949523,851775205.4084044,0.0,0.0,580909854.8848572,0.0,851775205.4084044,0.0,ZERO_RESIDUAL_NO_SALE,DISTRIBUTION
VG-019,10,2416458679.559469,827825535.443697,851775205.4084044,0.0,0.0,1588633144.1157722,0.0,851775205.4084044,0.0,ZERO_RESIDUAL_NO_SALE,DISTRIBUTION
VG-019,11,2528197283.360766,0.0,851775205.4084044,0.0,0.0,2528197283.360766,0.0,851775205.4084044,0.0,ZERO_RESIDUAL_NO_SALE,DISTRIBUTION
VG-019,12,2533529489.3355613,0.0,851775205.4084044,0.0,0.0,2533529489.3355613,0.0,851775205.4084044,0.0,ZERO_RESIDUAL_NO_SALE,DISTRIBUTION
VG-019,13,2538772510.7740006,0.0,851775205.4084044,0.0,0.0,2538772510.7740006,0.0,851775205.4084044,0.0,ZERO_RESIDUAL_NO_SALE,DISTRIBUTION
VG-019,14,2543923594.633509,0.0,851775205.4084044,0.0,0.0,2543923594.633509,0.0,851775205.4084044,0.0,ZERO_RESIDUAL_NO_SALE,DISTRIBUTION
VG-019,15,2824574461.3722215,0.0,851775205.4084044,0.0,0.0,2824574461.3722215,851775205.4084044,0.0,0.0,ZERO_RESIDUAL_NO_SALE,RELEASE
VG-020,1,2233622607.596098,1718171236.612383,0.0,859085618.3061914,0.0,515451370.98371506,0.0,859085618.3061914,0.0,ZERO_RESIDUAL_NO_SALE,DISTRIBUTION
VG-020,2,2497897788.9142294,1921459837.6263301,859085618.3061914,0.0,0.0,576437951.2878993,0.0,859085618.3061914,0.0,ZERO_RESIDUAL_NO_SALE,DISTRIBUTION
VG-020,3,2504023395.188105,1926171842.4523885,859085618.3061914,0.0,0.0,577851552.7357166,0.0,859085618.3061914,0.0,ZERO_RESIDUAL_NO_SALE,DISTRIBUTION
VG-020,4,2510082611.913037,1930832778.3946433,859085618.3061914,0.0,0.0,579249833.5183935,0.0,859085618.3061914,0.0,ZERO_RESIDUAL_NO_SALE,DISTRIBUTION
VG-020,5,2409753268.5643015,1853656360.434078,859085618.3061914,0.0,0.0,556096908.1302235,0.0,859085618.3061914,0.0,ZERO_RESIDUAL_NO_SALE,DISTRIBUTION
VG-020,6,2521992775.4133477,1939994442.625652,859085618.3061914,0.0,0.0,581998332.7876956,0.0,859085618.3061914,0.0,ZERO_RESIDUAL_NO_SALE,DISTRIBUTION
VG-020,7,2527839045.8026237,1944491573.694326,859085618.3061914,0.0,0.0,583347472.1082978,0.0,859085618.3061914,0.0,ZERO_RESIDUAL_NO_SALE,DISTRIBUTION
VG-020,8,2533609571.8089705,1948930439.853054,859085618.3061914,0.0,0.0,584679131.9559164,0.0,859085618.3061914,0.0,ZERO_RESIDUAL_NO_SALE,DISTRIBUTION
VG-020,9,2539301884.8292665,1953309142.1763587,859085618.3061914,0.0,0.0,585992742.6529078,0.0,859085618.3061914,0.0,ZERO_RESIDUAL_NO_SALE,DISTRIBUTION
VG-020,10,2438593554.49698,835860296.1089079,859085618.3061914,0.0,0.0,1602733258.3880723,0.0,859085618.3061914,0.0,ZERO_RESIDUAL_NO_SALE,DISTRIBUTION
VG-020,11,2550441725.9292173,0.0,859085618.3061914,0.0,0.0,2550441725.9292173,0.0,859085618.3061914,0.0,ZERO_RESIDUAL_NO_SALE,DISTRIBUTION
VG-020,12,2555884041.8947268,0.0,859085618.3061914,0.0,0.0,2555884041.8947268,0.0,859085618.3061914,0.0,ZERO_RESIDUAL_NO_SALE,DISTRIBUTION
VG-020,13,2561237718.368334,0.0,859085618.3061914,0.0,0.0,2561237718.368334,0.0,859085618.3061914,0.0,ZERO_RESIDUAL_NO_SALE,DISTRIBUTION
VG-020,14,2566500005.0054345,0.0,859085618.3061914,0.0,0.0,2566500005.0054345,0.0,859085618.3061914,0.0,ZERO_RESIDUAL_NO_SALE,DISTRIBUTION
VG-020,15,2849594780.8911934,0.0,859085618.3061914,0.0,0.0,2849594780.8911934,859085618.3061914,0.0,0.0,ZERO_RESIDUAL_NO_SALE,RELEASE
